psn,DRIFT0R_actual,1.44318181818,80.0,2562.0
psn,xclusiveace,1.86956521739,0,728.0
psn,SirocBoi21,2.14285714286,100.0,584.0
psn,mrflockabud,1.50602409639,70.0,5326.0
psn,knj3-25-11,1.22222222222,0,613.0
psn,peaplehater,1.21476510067,62.5,3624.0
